test,agemon_min,agemon_max,raw,ss,CI90,CI95,percentile,age_equiv,desc_range
rlnc,92,95,63,108,98 - 118,96 - 120,70,8.6 - 8.11,Average
rlnc,92,95,64,109,99 - 119,97 - 121,73,9.0 - 9.5,Average
rlnc,92,95,65,110,100 - 120,98 - 122,75,9.0 - 9.5,Above Average
rlnc,92,95,66,111,101 - 121,99 - 123,77,9.0 - 9.5,Above Average
rlnc,92,95,67,112,102 - 122,100 - 124,79,9.0 - 9.5,Above Average
rlnc,92,95,68,112,102 - 122,100 - 124,79,9.6 - 9.11,Above Average
rlnc,92,95,69,113,103 - 123,101 - 125,81,9.6 - 9.11,Above Average
rlnc,92,95,70,114,104 - 124,102 - 126,82,9.6 - 9.11,Above Average
rlnc,92,95,71,115,105 - 125,103 - 127,84,9.6 - 9.11,Above Average
rlnc,92,95,72,116,106 - 126,104 - 128,86,10.0 - 10.5,Above Average
rlnc,92,95,73,116,106 - 126,104 - 128,86,10.0 - 10.5,Above Average
rlnc,92,95,74,117,107 - 127,105 - 129,87,10.0 - 10.5,Above Average
rlnc,92,95,75,118,108 - 128,106 - 130,88,10.0 - 10.5,Above Average
rlnc,92,95,76,119,109 - 129,107 - 130,90,10.6 - 10.11,Above Average
rlnc,92,95,77,119,109 - 129,107 - 130,90,10.6 - 10.11,Above Average
rlnc,92,95,78,120,110 - 130,108 - 130,91,10.6 - 10.11,Well Above Average
rlnc,92,95,79,121,111 - 130,109 - 130,92,10.6 - 10.11,Well Above Average
rlnc,92,95,80,122,112 - 130,110 - 130,93,11.0 - 11.5,Well Above Average
rlnc,92,95,81,123,113 - 130,111 - 130,94,11.0 - 11.5,Well Above Average
rlnc,92,95,82,123,113 - 130,111 - 130,94,11.0 - 11.5,Well Above Average
rlnc,92,95,83,124,114 - 130,112 - 130,95,11.0 - 11.5,Well Above Average
rlnc,92,95,84,125,115 - 130,113 - 130,95,11.6 - 11.11,Well Above Average
rlnc,92,95,85,125,115 - 130,113 - 130,95,11.6 - 11.11,Well Above Average
rlnc,92,95,86,126,116 - 130,114 - 130,96,11.6 - 11.11,Well Above Average
rlnc,92,95,87,127,117 - 130,115 - 130,96,12.0 - 12.5,Well Above Average
rlnc,92,95,88,128,118 - 130,116 - 130,97,12.0 - 12.5,Well Above Average
rlnc,92,95,89,128,118 - 130,116 - 130,97,12.0 - 12.5,Well Above Average
rlnc,92,95,90,129,119 - 130,117 - 130,97,12.6 - 12.11,Well Above Average
rlnc,92,95,91,130,120 - 130,118 - 130,98,12.6 - 12.11,Well Above Average
rlnc,92,95,92,130,120 - 130,118 - 130,98,12.6 - 12.11,Well Above Average
rlnc,92,95,93,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,92,95,94,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,92,95,95,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,92,95,96,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,92,95,97,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,92,95,98,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,99,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,100,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,101,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,102,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,103,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,92,95,104,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,105,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,106,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,107,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,108,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,109,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,92,95,110,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,111,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,112,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,113,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,114,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,115,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,116,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,117,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,118,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,119,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,120,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,92,95,121,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,122,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,123,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,124,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,125,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,126,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,127,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,128,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,129,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,130,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,131,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,132,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,133,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,134,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,135,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,136,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,137,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,138,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,139,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,140,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,141,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,142,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,143,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,144,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,145,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,146,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,147,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,148,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,149,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,150,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,151,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,152,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,153,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,154,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,155,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,156,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,157,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,158,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,159,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,160,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,161,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,162,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,163,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,164,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,165,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,166,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,167,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,168,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,169,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,170,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,171,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,172,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,173,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,174,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,175,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,176,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,177,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,178,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,179,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,180,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,181,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,182,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,183,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,184,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,185,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,186,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,187,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,188,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,189,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,190,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,191,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,192,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,193,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,194,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,195,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,196,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,197,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,198,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,199,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,92,95,200,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,0,48,40 - 58,40 - 60,<.1,< Start age,Significantly Below Average
rlnc,96,101,1,49,40 - 59,40 - 61,<.1,< Start age,Significantly Below Average
rlnc,96,101,2,50,40 - 60,40 - 62,0.1,< Start age,Significantly Below Average
rlnc,96,101,3,51,41 - 61,40 - 63,0.1,< Start age,Significantly Below Average
rlnc,96,101,4,52,42 - 62,40 - 64,0.1,< Start age,Significantly Below Average
rlnc,96,101,5,52,42 - 62,40 - 64,0.1,< Start age,Significantly Below Average
rlnc,96,101,6,53,43 - 63,41 - 65,0.1,< Start age,Significantly Below Average
rlnc,96,101,7,54,44 - 64,42 - 66,0.1,< Start age,Significantly Below Average
rlnc,96,101,8,55,45 - 65,43 - 67,0.1,< Start age,Significantly Below Average
rlnc,96,101,9,56,46 - 66,44 - 68,0.2,< Start age,Significantly Below Average
rlnc,96,101,10,57,47 - 67,45 - 69,0.2,< Start age,Significantly Below Average
rlnc,96,101,11,58,48 - 68,46 - 70,0.3,< Start age,Significantly Below Average
rlnc,96,101,12,59,49 - 69,47 - 71,0.3,< Start age,Significantly Below Average
rlnc,96,101,13,60,50 - 70,48 - 72,0.4,< Start age,Significantly Below Average
rlnc,96,101,14,61,51 - 71,49 - 73,0.5,< Start age,Significantly Below Average
rlnc,96,101,15,62,52 - 72,50 - 74,1,< Start age,Significantly Below Average
rlnc,96,101,16,63,53 - 73,51 - 75,1,< Start age,Significantly Below Average
rlnc,96,101,17,64,54 - 74,52 - 76,1,< Start age,Significantly Below Average
rlnc,96,101,18,65,55 - 75,53 - 77,1,< Start age,Significantly Below Average
rlnc,96,101,19,66,56 - 76,54 - 78,1,< Start age,Significantly Below Average
rlnc,96,101,20,67,57 - 77,55 - 79,1,< Start age,Significantly Below Average
rlnc,96,101,21,68,58 - 78,56 - 80,2,< Start age,Significantly Below Average
rlnc,96,101,22,68,58 - 78,56 - 80,2,< Start age,Significantly Below Average
rlnc,96,101,23,69,59 - 79,57 - 81,2,< Start age,Significantly Below Average
rlnc,96,101,24,70,60 - 80,58 - 82,2,< Start age,Well Below Average
rlnc,96,101,25,71,61 - 81,59 - 83,3,< Start age,Well Below Average
rlnc,96,101,26,72,62 - 82,60 - 84,3,< Start age,Well Below Average
rlnc,96,101,27,73,63 - 83,61 - 85,4,< Start age,Well Below Average
rlnc,96,101,28,74,64 - 84,62 - 86,4,< Start age,Well Below Average
rlnc,96,101,29,75,65 - 85,63 - 87,5,< Start age,Well Below Average
rlnc,96,101,30,76,66 - 86,64 - 88,5,< Start age,Well Below Average
rlnc,96,101,31,77,67 - 87,65 - 89,6,< Start age,Well Below Average
rlnc,96,101,32,78,68 - 88,66 - 90,7,6.0 - 6.3,Well Below Average
rlnc,96,101,33,79,69 - 89,67 - 91,8,6.0 - 6.3,Well Below Average
rlnc,96,101,34,80,70 - 90,68 - 92,9,6.0 - 6.3,Below Average
rlnc,96,101,35,80,70 - 90,68 - 92,9,6.0 - 6.3,Below Average
rlnc,96,101,36,81,71 - 91,69 - 93,10,6.0 - 6.3,Below Average
rlnc,96,101,37,82,72 - 92,70 - 94,12,6.0 - 6.3,Below Average
rlnc,96,101,38,83,73 - 93,71 - 95,13,6.0 - 6.3,Below Average
rlnc,96,101,39,84,74 - 94,72 - 96,14,6.4 - 6.7,Below Average
rlnc,96,101,40,85,75 - 95,73 - 97,16,6.4 - 6.7,Below Average
rlnc,96,101,41,86,76 - 96,74 - 98,18,6.4 - 6.7,Below Average
rlnc,96,101,42,87,77 - 97,75 - 99,19,6.4 - 6.7,Below Average
rlnc,96,101,43,88,78 - 98,76 - 100,21,6.8 - 6.11,Below Average
rlnc,96,101,44,89,79 - 99,77 - 101,23,6.8 - 6.11,Below Average
rlnc,96,101,45,90,80 - 100,78 - 102,25,6.8 - 6.11,Average
rlnc,96,101,46,90,80 - 100,78 - 102,25,7.0 - 7.3,Average
rlnc,96,101,47,91,81 - 101,79 - 103,27,7.0 - 7.3,Average
rlnc,96,101,48,92,82 - 102,80 - 104,30,7.0 - 7.3,Average
rlnc,96,101,49,93,83 - 103,81 - 105,32,7.4 - 7.7,Average
rlnc,96,101,50,94,84 - 104,82 - 106,34,7.4 - 7.7,Average
rlnc,96,101,51,95,85 - 105,83 - 107,37,7.4 - 7.7,Average
rlnc,96,101,52,96,86 - 106,84 - 108,39,7.8 - 7.11,Average
rlnc,96,101,53,96,86 - 106,84 - 108,39,7.8 - 7.11,Average
rlnc,96,101,54,97,87 - 107,85 - 109,42,7.8 - 7.11,Average
rlnc,96,101,55,98,88 - 108,86 - 110,45,7.8 - 7.11,Average
rlnc,96,101,56,99,89 - 109,87 - 111,47,8.0 - 8.5,Average
rlnc,96,101,57,100,90 - 110,88 - 112,50,8.0 - 8.5,Average
rlnc,96,101,58,101,91 - 111,89 - 113,53,8.0 - 8.5,Average
rlnc,96,101,59,102,92 - 112,90 - 114,55,8.0 - 8.5,Average
rlnc,96,101,60,102,92 - 112,90 - 114,55,8.6 - 8.11,Average
rlnc,96,101,61,103,93 - 113,91 - 115,58,8.6 - 8.11,Average
rlnc,96,101,62,104,94 - 114,92 - 116,61,8.6 - 8.11,Average
rlnc,96,101,63,105,95 - 115,93 - 117,63,8.6 - 8.11,Average
rlnc,96,101,64,106,96 - 116,94 - 118,66,9.0 - 9.5,Average
rlnc,96,101,65,107,97 - 117,95 - 119,68,9.0 - 9.5,Average
rlnc,96,101,66,107,97 - 117,95 - 119,68,9.0 - 9.5,Average
rlnc,96,101,67,108,98 - 118,96 - 120,70,9.0 - 9.5,Average
rlnc,96,101,68,109,99 - 119,97 - 121,73,9.6 - 9.11,Average
rlnc,96,101,69,110,100 - 120,98 - 122,75,9.6 - 9.11,Above Average
rlnc,96,101,70,111,101 - 121,99 - 123,77,9.6 - 9.11,Above Average
rlnc,96,101,71,111,101 - 121,99 - 123,77,9.6 - 9.11,Above Average
rlnc,96,101,72,112,102 - 122,100 - 124,79,10.0 - 10.5,Above Average
rlnc,96,101,73,113,103 - 123,101 - 125,81,10.0 - 10.5,Above Average
rlnc,96,101,74,114,104 - 124,102 - 126,82,10.0 - 10.5,Above Average
rlnc,96,101,75,114,104 - 124,102 - 126,82,10.0 - 10.5,Above Average
rlnc,96,101,76,115,105 - 125,103 - 127,84,10.6 - 10.11,Above Average
rlnc,96,101,77,116,106 - 126,104 - 128,86,10.6 - 10.11,Above Average
rlnc,96,101,78,117,107 - 127,105 - 129,87,10.6 - 10.11,Above Average
rlnc,96,101,79,118,108 - 128,106 - 130,88,10.6 - 10.11,Above Average
rlnc,96,101,80,118,108 - 128,106 - 130,88,11.0 - 11.5,Above Average
rlnc,96,101,81,119,109 - 129,107 - 130,90,11.0 - 11.5,Above Average
rlnc,96,101,82,120,110 - 130,108 - 130,91,11.0 - 11.5,Well Above Average
rlnc,96,101,83,121,111 - 130,109 - 130,92,11.0 - 11.5,Well Above Average
rlnc,96,101,84,121,111 - 130,109 - 130,92,11.6 - 11.11,Well Above Average
rlnc,96,101,85,122,112 - 130,110 - 130,93,11.6 - 11.11,Well Above Average
rlnc,96,101,86,123,113 - 130,111 - 130,94,11.6 - 11.11,Well Above Average
rlnc,96,101,87,123,113 - 130,111 - 130,94,12.0 - 12.5,Well Above Average
rlnc,96,101,88,124,114 - 130,112 - 130,95,12.0 - 12.5,Well Above Average
rlnc,96,101,89,125,115 - 130,113 - 130,95,12.0 - 12.5,Well Above Average
rlnc,96,101,90,126,116 - 130,114 - 130,96,12.6 - 12.11,Well Above Average
rlnc,96,101,91,126,116 - 130,114 - 130,96,12.6 - 12.11,Well Above Average
rlnc,96,101,92,127,117 - 130,115 - 130,96,12.6 - 12.11,Well Above Average
rlnc,96,101,93,128,118 - 130,116 - 130,97,13.0 - 13.11,Well Above Average
rlnc,96,101,94,128,118 - 130,116 - 130,97,13.0 - 13.11,Well Above Average
rlnc,96,101,95,129,119 - 130,117 - 130,97,13.0 - 13.11,Well Above Average
rlnc,96,101,96,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,96,101,97,130,120 - 130,118 - 130,98,13.0 - 13.11,Well Above Average
rlnc,96,101,98,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,99,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,100,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,101,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,102,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,103,130,120 - 130,118 - 130,98,14.0 - 14.11,Well Above Average
rlnc,96,101,104,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,105,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,106,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,107,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,108,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,109,130,120 - 130,118 - 130,98,15.0 - 16.11,Well Above Average
rlnc,96,101,110,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,111,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,112,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,113,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,114,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,115,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,116,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,117,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,118,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,119,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,120,130,120 - 130,118 - 130,98,17.0 - 18.11,Well Above Average
rlnc,96,101,121,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,122,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,123,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,124,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,125,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,126,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,127,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,128,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,129,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,130,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,131,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,132,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,133,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,134,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,135,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,136,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,137,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,138,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,139,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,140,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,141,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,142,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,143,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,144,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,145,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,146,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,147,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,148,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,149,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,150,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,151,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,152,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,153,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,154,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,155,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,156,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,157,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,158,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,159,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,160,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,161,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,162,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
rlnc,96,101,163,130,120 - 130,118 - 130,98,> Stop age,Well Above Average
